trajet_id,date,train_id,gare_depart_id,gare_arrivee_id,heure_depart_prevue,heure_depart_reelle,retard_minutes,statut,nb_passagers,prix_moyen_eur
J002540,2026-07-11,T023,G02,G10,13:45,13:45,0,A l'heure,236,39.9
J002541,2026-08-29,T040,G12,G13,05:00,05:00,0,A l'heure,162,26.27
J002542,2025-09-26,T008,G04,G15,12:21,12:27,6,Retarde,286,63.66
J002543,2025-12-03,T016,G07,G12,17:00,17:40,40,Retarde,330,41.54
J002544,2026-01-05,T013,G12,G09,07:12,07:16,4,Retarde,293,91.02
J002545,2026-04-09,T029,G06,G05,13:18,13:18,0,A l'heure,173,27.06
J002546,2026-08-16,T025,G15,G06,22:06,22:06,0,A l'heure,169,39.98
J002547,2025-11-10,T026,G11,G03,10:48,10:49,1,Retarde,249,57.72
J002548,2026-05-02,T005,G10,G09,16:54,,0,Annule,333,86.82
J002549,2026-03-03,T020,G15,G10,17:42,17:42,0,A l'heure,280,25.82
J002550,2025-11-24,T012,G07,G15,14:36,14:36,0,A l'heure,416,85.03
J002551,2025-10-16,T010,G11,G03,22:18,22:20,2,Retarde,393,91.26
J002552,2026-02-25,T016,G08,G15,05:00,05:00,0,A l'heure,271,28.89
J002553,2025-12-06,T015,G02,G14,06:48,06:48,0,A l'heure,523,40.34
J002554,2026-05-09,T026,G15,G14,16:36,16:36,0,A l'heure,169,47.31
J002555,2025-09-19,T028,G07,G12,11:12,11:12,0,A l'heure,226,56.41
J002556,2026-08-17,T019,G08,G06,08:36,08:52,16,Retarde,286,23.31
J002557,2026-07-24,T015,G02,G08,17:36,17:36,0,A l'heure,618,22.54
J002558,2026-04-02,T034,G10,G12,18:24,,0,Annule,135,26.17
J002559,2026-01-08,T030,G14,G02,16:45,16:45,0,A l'heure,62,20.15
J002560,2026-07-06,T028,G07,G05,19:42,19:48,6,Retarde,251,56.77
J002561,2025-09-14,T003,G15,G06,12:00,12:00,0,A l'heure,391,70.39
J002562,2026-01-19,T019,G11,G09,15:36,15:52,16,Retarde,457,42.85
J002563,2025-11-25,T033,G14,G11,10:18,10:18,0,A l'heure,122,27.36
J002564,2026-06-30,T014,G04,G11,21:06,21:06,0,A l'heure,425,69.68
J002565,2025-09-06,T027,G11,G15,15:24,15:29,5,Retarde,224,60.25
J002566,2025-10-22,T007,G15,G08,06:48,06:56,8,Retarde,362,81.6
J002567,2026-08-24,T026,G09,G04,21:21,21:21,0,A l'heure,200,42.62
J002568,2026-05-22,T030,G10,G13,09:45,09:46,1,Retarde,122,26.91
J002569,2026-01-26,T034,G12,G14,19:24,19:24,0,A l'heure,182,26.36
J002570,2026-04-12,T006,G12,G11,09:15,09:15,0,A l'heure,510,111.41
J002571,2026-05-19,T033,G01,G08,07:30,07:30,0,A l'heure,99,17.29
J002572,2025-09-23,T036,G02,G15,16:21,16:21,0,A l'heure,167,16.83
J002573,2026-04-13,T005,G01,G10,18:24,18:24,0,A l'heure,219,57.95
J002574,2026-07-08,T013,G05,G07,21:42,21:43,1,Retarde,209,69.51
J002575,2025-10-17,T029,G07,G12,05:15,05:15,0,A l'heure,97,17.05
J002576,2026-07-03,T007,G09,G03,05:00,05:00,0,A l'heure,340,84.94
J002577,2026-06-07,T034,G10,G06,19:54,19:54,0,A l'heure,160,22.83
J002578,2025-09-25,T029,G07,G12,06:15,06:15,0,A l'heure,106,24.57
J002579,2026-02-11,T039,G10,G08,17:36,17:36,0,A l'heure,116,17.5
J002580,2025-12-07,T029,G13,G09,16:24,16:24,0,A l'heure,179,31.28
J002581,2025-11-17,T021,G15,G09,07:48,08:02,14,Retarde,424,40.75
J002582,2026-04-10,T022,G03,G04,15:45,15:47,2,Retarde,418,28.04
J002583,2026-08-11,T026,G02,G05,14:54,14:55,1,Retarde,154,57.46
J002584,2026-07-11,T012,G11,G03,15:48,15:48,0,A l'heure,510,63.92
J002585,2025-12-24,T020,G06,G13,11:48,11:48,0,A l'heure,417,44.14
J002586,2026-06-26,T030,G02,G01,21:00,21:00,0,A l'heure,115,18.49
J002587,2025-09-24,T005,G13,G09,05:18,05:18,0,A l'heure,293,63.45
J002588,2026-05-05,T026,G02,G14,21:15,22:02,47,Retarde,258,49.23
J002589,2026-01-30,T006,G09,G11,20:18,20:21,3,Retarde,309,80.06
J002590,2025-10-22,T014,G07,G01,15:36,15:45,9,Retarde,436,83.53
J002591,2026-03-25,T010,G01,G07,10:00,10:00,0,A l'heure,240,72.4
J002592,2025-10-10,T009,G14,G13,16:21,16:27,6,Retarde,339,99.15
J002593,2026-03-24,T038,G05,G06,15:48,15:48,0,A l'heure,106,23.76
J002594,2026-07-10,T008,G08,G14,06:36,06:36,0,A l'heure,296,98.28
J002595,2026-07-26,T021,G06,G10,20:06,20:06,0,A l'heure,449,46.02
J002596,2026-03-19,T001,G09,G11,18:12,18:12,0,A l'heure,342,96.01
J002597,2026-05-01,T033,G06,G04,13:45,13:45,0,A l'heure,170,27.52
J002598,2026-06-12,T005,G01,G04,15:48,15:53,5,Retarde,266,55.68
J002599,2025-12-08,T029,G11,G15,09:54,09:54,0,A l'heure,83,18.85
J002600,2026-06-29,T035,G14,G08,22:42,22:52,10,Retarde,146,20.33
J002601,2026-07-19,T004,G10,G05,11:24,11:37,13,Retarde,305,94.23
J002602,2026-04-01,T014,G07,G12,11:18,11:19,1,Retarde,276,90.27
J002603,2026-06-03,T011,G11,G04,22:00,22:00,0,A l'heure,286,90.81
J002604,2026-02-26,T007,G11,G02,11:45,11:45,0,A l'heure,274,84.37
J002605,2026-02-14,T035,G13,G05,10:12,10:35,23,Retarde,129,19.24
J002606,2025-11-14,T036,G09,G03,19:24,19:24,0,A l'heure,125,20.01
J002607,2025-12-05,T024,G15,G02,10:12,10:12,0,A l'heure,246,45.81
J002608,2026-03-08,T037,G11,G06,10:00,10:00,0,A l'heure,159,29.66
J002609,2026-02-04,T020,G08,G02,15:12,15:22,10,Retarde,377,35.0
J002610,2026-04-22,T018,G15,G07,12:00,12:03,3,Retarde,229,40.96
J002611,2026-03-12,T040,G09,G08,19:45,19:45,0,A l'heure,133,27.95
J002612,2025-09-29,T034,G04,G02,12:24,12:24,0,A l'heure,147,18.77
J002613,2026-06-08,T004,G07,G11,11:21,11:21,0,A l'heure,419,88.29
J002614,2025-10-27,T012,G14,G02,20:30,20:30,0,A l'heure,348,70.98
J002615,2026-06-16,T040,G09,G01,12:42,12:55,13,Retarde,108,23.58
J002616,2025-09-01,T037,G09,G07,22:48,22:48,0,A l'heure,148,18.16
J002617,2026-05-15,T038,G12,G01,16:21,16:21,0,A l'heure,82,17.73
J002618,2026-08-08,T009,G06,G13,21:48,21:48,0,A l'heure,502,96.41
J002619,2026-04-02,T022,G07,G11,05:54,06:22,28,Retarde,456,34.38
J002620,2026-07-29,T005,G06,G02,16:15,16:23,8,Retarde,248,79.53
J002621,2025-09-06,T040,G13,G02,16:18,16:18,0,A l'heure,203,29.12
J002622,2025-09-09,T003,G08,G15,17:12,17:12,0,A l'heure,286,78.52
J002623,2026-01-06,T032,G03,G08,10:48,10:48,0,A l'heure,85,20.95
J002624,2026-08-03,T007,G15,G02,21:48,21:58,10,Retarde,299,88.31
J002625,2026-07-12,T040,G04,G01,05:30,05:30,0,A l'heure,165,26.45
J002626,2026-04-04,T035,G14,G08,06:42,06:42,0,A l'heure,132,22.11
J002627,2025-10-22,T013,G15,G01,16:48,16:49,1,Retarde,371,86.64
J002628,2026-01-23,T032,G08,G03,07:21,07:23,2,Retarde,140,22.28
J002629,2025-11-07,T027,G14,G10,20:18,20:18,0,A l'heure,180,56.85
J002630,2026-02-21,T001,G08,G10,15:36,15:37,1,Retarde,383,119.14
J002631,2026-07-15,T011,G02,G01,13:00,13:00,0,A l'heure,342,73.64
J002632,2026-08-26,T023,G12,G04,07:24,07:29,5,Retarde,150,38.54
J002633,2026-03-07,T028,G10,G06,12:18,12:18,0,A l'heure,345,41.21
J002634,2025-10-22,T037,G15,G11,11:54,11:54,0,A l'heure,162,25.34
J002635,2026-03-03,T040,G14,G08,05:15,05:15,0,A l'heure,140,22.36
J002636,2025-10-03,T017,G07,G09,14:06,14:11,5,Retarde,574,44.44
J002637,2025-11-14,T005,G13,G08,06:48,06:48,0,A l'heure,369,99.19
J002638,2026-07-22,T004,G12,G14,21:30,21:37,7,Retarde,226,81.89
J002639,2026-03-03,T019,G02,G15,16:06,16:06,0,A l'heure,199,31.18
J002640,2026-03-26,T005,G08,G06,09:48,09:49,1,Retarde,197,60.39
J002641,2025-11-27,T013,G08,G05,06:30,06:46,16,Retarde,469,84.8
J002642,2025-09-16,T013,G14,G02,18:12,18:12,0,A l'heure,257,68.49
J002643,2026-02-25,T040,G02,G09,19:24,19:24,0,A l'heure,131,16.19
J002644,2026-04-08,T003,G13,G04,13:24,13:24,0,A l'heure,167,70.94
J002645,2026-03-01,T015,G14,G11,06:18,06:18,0,A l'heure,526,46.24
J002646,2026-07-24,T020,G03,G02,17:54,17:54,0,A l'heure,178,37.13
J002647,2026-04-14,T028,G07,G06,17:45,17:45,0,A l'heure,199,55.46
J002648,2026-04-24,T023,G09,G08,22:36,22:36,0,A l'heure,150,34.67
J002649,2026-01-27,T013,G09,G01,19:18,19:18,0,A l'heure,275,62.51
J002650,2025-12-10,T005,G11,G02,20:54,20:54,0,A l'heure,199,63.93
J002651,2026-05-18,T017,G09,G01,21:24,21:25,1,Retarde,457,40.28
J002652,2026-04-30,T004,G11,G13,13:18,13:18,0,A l'heure,140,87.07
J002653,2026-06-08,T010,G01,G09,05:54,05:54,0,A l'heure,363,84.18
J002654,2025-09-06,T019,G12,G14,06:24,06:24,0,A l'heure,384,31.84
J002655,2026-04-14,T033,G01,G06,20:36,,0,Annule,100,21.09
J002656,2026-01-22,T033,G04,G14,07:18,07:19,1,Retarde,116,22.99
J002657,2026-03-05,T024,G09,G01,11:06,11:17,11,Retarde,115,34.0
J002658,2026-07-21,T017,G09,G07,12:45,12:49,4,Retarde,322,44.28
J002659,2026-04-20,T011,G11,G09,19:45,20:02,17,Retarde,342,78.9
J002660,2025-10-09,T016,G09,G04,11:00,11:18,18,Retarde,269,28.43
J002661,2026-06-16,T004,G14,G09,13:00,13:16,16,Retarde,343,57.85
J002662,2026-04-14,T012,G05,G02,06:30,06:30,0,A l'heure,269,101.25
J002663,2026-06-05,T020,G02,G07,11:30,11:31,1,Retarde,472,40.17
J002664,2026-05-30,T004,G14,G15,18:48,18:48,0,A l'heure,397,104.62
J002665,2026-07-06,T021,G04,G12,07:21,07:23,2,Retarde,138,37.26
J002666,2026-06-13,T018,G04,G14,22:45,22:45,0,A l'heure,614,45.78
J002667,2025-12-19,T030,G07,G12,09:12,09:19,7,Retarde,170,27.71
J002668,2025-12-05,T035,G05,G02,14:48,14:48,0,A l'heure,43,19.07
J002669,2025-10-26,T027,G05,G03,22:42,22:52,10,Retarde,267,60.97
J002670,2026-06-23,T036,G02,G11,11:00,11:00,0,A l'heure,160,23.12
J002671,2026-05-13,T008,G12,G03,12:24,12:24,0,A l'heure,347,92.12
J002672,2026-02-11,T027,G08,G04,07:30,07:30,0,A l'heure,233,37.23
J002673,2026-01-24,T025,G13,G05,06:24,06:31,7,Retarde,192,67.49
J002674,2026-02-27,T029,G14,G06,21:30,21:30,0,A l'heure,124,16.74
J002675,2026-01-22,T026,G14,G03,21:21,21:41,20,Retarde,217,41.04
J002676,2026-06-04,T011,G08,G01,14:24,14:24,0,A l'heure,244,97.32
J002677,2026-08-08,T014,G10,G05,14:45,14:50,5,Retarde,335,91.84
J002678,2026-03-28,T007,G04,G12,07:06,07:09,3,Retarde,426,66.09
J002679,2026-07-18,T008,G07,G14,08:48,08:48,0,A l'heure,439,89.09
J002680,2025-10-02,T030,G15,G11,17:30,17:30,0,A l'heure,154,17.52
J002681,2026-08-06,T013,G07,G12,09:42,09:42,0,A l'heure,273,76.76
J002682,2026-07-05,T002,G11,G15,11:42,11:42,0,A l'heure,335,108.94
J002683,2026-02-26,T013,G05,G07,15:48,15:48,0,A l'heure,365,57.87
J002684,2026-02-09,T001,G11,G07,20:54,20:58,4,Retarde,247,56.3
J002685,2025-09-15,T025,G11,G06,05:36,05:51,15,Retarde,184,35.61
J002686,2026-08-03,T018,G04,G08,13:54,13:54,0,A l'heure,382,32.39
J002687,2025-09-13,T006,G10,G02,12:36,12:54,18,Retarde,285,109.49
J002688,2026-07-21,T029,G15,G04,14:00,14:01,1,Retarde,118,26.14
J002689,2026-01-25,T001,G09,G03,18:36,18:36,0,A l'heure,375,110.82
J002690,2026-06-04,T023,G15,G02,14:48,15:02,14,Retarde,106,44.34
J002691,2026-01-09,T033,G14,G04,15:54,,0,Annule,123,22.21
J002692,2026-03-16,T024,G09,G07,06:12,06:45,33,Retarde,172,36.86
J002693,2025-11-23,T002,G04,G14,16:21,16:21,0,A l'heure,388,84.3
J002694,2025-12-12,T013,G07,G11,13:12,13:14,2,Retarde,291,65.88
J002695,2026-01-18,T013,G10,G01,07:48,07:48,0,A l'heure,203,90.91
J002696,2026-03-01,T006,G12,G04,15:21,15:22,1,Retarde,426,82.25
J002697,2026-01-30,T031,G12,G09,22:45,22:45,0,A l'heure,168,21.71
J002698,2026-01-26,T007,G07,G09,10:30,10:30,0,A l'heure,116,61.3
J002699,2026-02-26,T021,G06,G13,11:21,11:21,0,A l'heure,331,40.28
J002700,2026-08-10,T013,G11,G02,21:15,21:15,0,A l'heure,216,68.48
J002701,2026-02-23,T034,G06,G13,06:48,06:48,0,A l'heure,161,21.45
J002702,2025-10-13,T032,G05,G15,14:45,14:45,0,A l'heure,145,18.21
J002703,2025-11-08,T036,G09,G06,13:15,13:15,0,A l'heure,189,23.21
J002704,2026-05-20,T021,G14,G01,11:15,11:15,0,A l'heure,312,44.03
J002705,2026-02-19,T009,G09,G15,19:12,19:16,4,Retarde,289,96.93
J002706,2026-07-08,T014,G02,G05,13:42,13:42,0,A l'heure,284,101.06
J002707,2025-12-18,T018,G12,G14,16:18,16:18,0,A l'heure,436,39.94
J002708,2026-01-17,T004,G03,G13,20:42,20:42,0,A l'heure,415,112.45
J002709,2026-03-14,T021,G02,G14,13:30,13:30,0,A l'heure,533,48.41
J002710,2026-07-05,T017,G12,G05,17:24,17:24,0,A l'heure,526,31.43
J002711,2026-08-07,T024,G04,G02,15:06,15:06,0,A l'heure,197,51.54
J002712,2025-09-28,T008,G06,G09,07:12,07:22,10,Retarde,359,111.16
J002713,2025-12-12,T013,G06,G12,12:30,12:30,0,A l'heure,247,61.26
J002714,2026-04-23,T020,G15,G14,09:54,09:54,0,A l'heure,323,38.65
J002715,2026-06-25,T011,G10,G15,08:24,08:24,0,A l'heure,382,95.43
J002716,2025-12-23,T039,G15,G06,18:42,18:42,0,A l'heure,123,17.08
J002717,2026-02-26,T013,G12,G02,20:36,20:36,0,A l'heure,276,78.29
J002718,2025-09-18,T016,G14,G01,20:24,20:31,7,Retarde,423,39.85
J002719,2025-10-26,T021,G12,G10,21:48,21:48,0,A l'heure,389,50.32
J002720,2026-04-03,T037,G09,G05,08:12,08:12,0,A l'heure,181,15.65
J002721,2026-07-19,T039,G13,G03,06:21,06:22,1,Retarde,167,30.42
J002722,2025-10-20,T007,G03,G11,08:15,08:15,0,A l'heure,290,53.32
J002723,2025-11-03,T030,G01,G12,20:36,20:36,0,A l'heure,134,16.28
J002724,2026-04-10,T034,G06,G03,18:24,18:32,8,Retarde,153,24.4
J002725,2026-03-05,T004,G09,G02,19:06,19:07,1,Retarde,333,96.07
J002726,2025-10-07,T001,G06,G14,18:18,18:18,0,A l'heure,143,83.22
J002727,2026-07-03,T030,G05,G03,07:21,07:21,0,A l'heure,120,18.12
J002728,2026-04-06,T010,G12,G14,05:36,05:46,10,Retarde,315,60.66
J002729,2026-03-11,T037,G09,G12,21:06,21:06,0,A l'heure,181,24.92
J002730,2025-12-07,T003,G03,G11,15:21,15:31,10,Retarde,233,80.93
J002731,2026-03-26,T031,G10,G11,20:54,20:54,0,A l'heure,121,22.46
J002732,2026-06-08,T040,G14,G09,12:45,12:45,0,A l'heure,122,28.05
J002733,2026-07-23,T040,G11,G07,19:42,19:42,0,A l'heure,122,22.83
J002734,2025-12-01,T034,G10,G01,07:36,07:36,0,A l'heure,106,19.22
J002735,2026-01-11,T003,G06,G03,05:12,05:12,0,A l'heure,228,71.51
J002736,2026-08-12,T004,G13,G11,15:30,15:30,0,A l'heure,139,88.5
J002737,2026-07-23,T006,G15,G04,07:00,07:00,0,A l'heure,361,84.17
J002738,2026-06-28,T039,G15,G09,14:06,14:06,0,A l'heure,136,26.5
J002739,2025-11-30,T026,G11,G13,20:45,20:45,0,A l'heure,257,61.52
J002740,2026-02-23,T007,G15,G08,09:42,09:43,1,Retarde,213,103.83
J002741,2026-01-28,T004,G08,G06,11:21,11:21,0,A l'heure,322,73.64
J002742,2025-09-11,T038,G12,G07,15:24,15:24,0,A l'heure,144,20.32
J002743,2026-07-23,T036,G09,G08,11:42,11:57,15,Retarde,114,22.92
J002744,2026-02-19,T020,G06,G10,21:24,21:24,0,A l'heure,298,26.59
J002745,2026-05-22,T012,G15,G07,05:15,05:15,0,A l'heure,314,59.59
J002746,2026-08-08,T035,G01,G07,14:48,14:48,0,A l'heure,134,25.35
J002747,2026-03-17,T005,G08,G02,07:24,07:24,0,A l'heure,267,58.42
J002748,2026-07-21,T009,G11,G14,11:24,11:25,1,Retarde,245,56.56
J002749,2026-03-27,T034,G08,G15,05:45,06:09,24,Retarde,117,26.62
J002750,2025-12-11,T002,G02,G07,22:06,22:06,0,A l'heure,203,75.99
J002751,2026-07-19,T024,G15,G01,15:36,15:36,0,A l'heure,310,42.12
J002752,2026-01-09,T007,G06,G03,05:21,05:21,0,A l'heure,367,97.18
J002753,2026-03-22,T005,G14,G13,06:15,06:15,0,A l'heure,277,110.79
J002754,2026-08-21,T006,G09,G07,21:42,21:59,17,Retarde,312,77.84
J002755,2025-12-09,T035,G13,G03,13:21,13:21,0,A l'heure,106,20.47
J002756,2026-06-05,T004,G07,G11,16:24,16:24,0,A l'heure,462,88.02
J002757,2026-03-29,T008,G13,G10,19:54,20:00,6,Retarde,401,88.5
J002758,2026-01-25,T009,G15,G12,07:21,07:21,0,A l'heure,404,76.83
J002759,2025-11-09,T010,G15,G10,05:15,05:27,12,Retarde,311,109.55
J002760,2025-10-08,T017,G12,G15,15:48,15:48,0,A l'heure,541,23.42
J002761,2025-09-15,T018,G15,G09,17:54,18:10,16,Retarde,387,40.07
J002762,2026-03-09,T012,G01,G05,19:54,19:54,0,A l'heure,334,86.19
J002763,2026-06-29,T036,G14,G12,13:18,13:21,3,Retarde,127,15.47
J002764,2026-01-26,T013,G07,G08,16:18,16:18,0,A l'heure,253,103.58
J002765,2026-07-22,T017,G07,G06,08:00,,0,Annule,473,39.11
J002766,2026-03-09,T023,G03,G07,05:21,05:21,0,A l'heure,233,55.88
J002767,2026-08-26,T019,G12,G04,19:12,19:12,0,A l'heure,345,44.61
J002768,2025-10-31,T024,G04,G14,13:45,13:48,3,Retarde,244,52.64
J002769,2026-02-20,T007,G12,G02,08:36,08:36,0,A l'heure,280,69.65
J002770,2025-09-21,T034,G11,G05,14:45,14:45,0,A l'heure,192,19.91
J002771,2025-09-09,T008,G05,G13,22:06,22:06,0,A l'heure,270,59.69
J002772,2025-09-23,T027,G09,G01,08:00,08:02,2,Retarde,183,50.63
J002773,2025-10-08,T018,G05,G04,13:24,13:51,27,Retarde,532,44.54
J002774,2026-05-06,T018,G08,G01,19:42,19:43,1,Retarde,188,28.48
J002775,2026-01-11,T029,G13,G14,07:30,07:30,0,A l'heure,145,19.28
J002776,2026-08-14,T004,G01,G06,21:36,21:41,5,Retarde,333,59.15
J002777,2026-06-10,T031,G13,G05,10:18,10:18,0,A l'heure,59,25.78
J002778,2026-07-27,T018,G15,G07,17:36,17:36,0,A l'heure,462,39.03
J002779,2026-07-09,T030,G06,G14,19:54,19:54,0,A l'heure,89,21.03
J002780,2025-10-20,T010,G05,G14,19:45,19:45,0,A l'heure,209,92.46
J002781,2026-07-21,T037,G02,G04,21:54,21:54,0,A l'heure,127,27.56
J002782,2026-02-16,T015,G05,G12,13:12,13:12,0,A l'heure,396,36.8
J002783,2026-04-10,T019,G10,G01,21:06,21:06,0,A l'heure,399,28.37
J002784,2025-12-02,T034,G02,G01,05:15,05:54,39,Retarde,120,19.52
J002785,2025-09-30,T021,G03,G04,17:30,17:30,0,A l'heure,497,26.79
J002786,2025-09-14,T024,G06,G03,21:06,21:06,0,A l'heure,170,53.52
J002787,2026-08-20,T022,G09,G07,08:42,08:53,11,Retarde,399,26.72
J002788,2026-08-10,T030,G13,G12,19:12,19:12,0,A l'heure,159,23.0
J002789,2026-07-29,T029,G03,G09,09:30,09:30,0,A l'heure,86,17.32
J002790,2025-11-23,T019,G14,G15,07:21,07:21,0,A l'heure,440,34.47
J002791,2025-11-28,T033,G06,G03,18:21,18:21,0,A l'heure,69,21.31
J002792,2026-08-21,T021,G12,G03,13:45,13:45,0,A l'heure,332,25.5
J002793,2026-06-11,T004,G08,G03,06:30,06:30,0,A l'heure,370,71.8
J002794,2026-02-21,T025,G13,G02,18:24,18:24,0,A l'heure,135,46.22
J002795,2026-08-21,T027,G01,G05,16:42,16:52,10,Retarde,168,44.92
J002796,2025-11-18,T021,G10,G08,22:12,22:12,0,A l'heure,500,40.17
J002797,2026-01-17,T002,G06,G07,06:06,06:38,32,Retarde,510,78.07
J002798,2026-03-16,T026,G13,G03,12:45,12:45,0,A l'heure,248,43.09
J002799,2025-12-12,T024,G12,G08,21:24,21:58,34,Retarde,177,31.04
J002800,2025-09-29,T018,G07,G08,12:18,12:18,0,A l'heure,343,40.69
J002801,2025-10-04,T019,G05,G02,09:48,09:48,0,A l'heure,382,44.09
J002802,2026-01-02,T026,G13,G10,16:15,16:15,0,A l'heure,303,44.84
J002803,2026-02-18,T036,G07,G14,07:42,07:42,0,A l'heure,163,25.02
J002804,2026-02-19,T038,G04,G15,11:45,11:45,0,A l'heure,96,24.8
J002805,2026-06-26,T034,G02,G05,10:12,10:12,0,A l'heure,69,17.27
J002806,2026-04-27,T004,G06,G04,05:54,06:02,8,Retarde,372,66.89
J002807,2026-05-14,T038,G15,G07,07:15,07:15,0,A l'heure,220,16.8
J002808,2026-03-08,T038,G12,G01,09:00,09:00,0,A l'heure,208,28.67
J002809,2025-09-13,T013,G02,G01,17:21,17:21,0,A l'heure,243,93.17
J002810,2026-07-21,T027,G04,G02,05:48,05:48,0,A l'heure,149,32.93
J002811,2026-08-29,T025,G05,G04,19:24,19:24,0,A l'heure,225,41.77
J002812,2026-08-23,T025,G09,G13,13:06,13:19,13,Retarde,328,67.69
J002813,2026-04-15,T037,G04,G01,09:12,09:12,0,A l'heure,159,26.48
J002814,2025-12-19,T015,G12,G15,10:48,10:48,0,A l'heure,365,27.68
J002815,2025-10-06,T027,G02,G11,07:18,07:18,0,A l'heure,229,39.78
J002816,2026-08-09,T003,G09,G04,09:54,09:54,0,A l'heure,277,114.01
J002817,2026-01-14,T002,G07,G01,06:21,06:21,0,A l'heure,486,101.79
J002818,2026-05-26,T037,G12,G03,05:12,05:13,1,Retarde,62,17.66
J002819,2026-01-06,T028,G10,G14,08:15,,0,Annule,222,49.3
J002820,2025-10-04,T012,G05,G01,10:45,11:14,29,Retarde,374,67.06
J002821,2025-11-21,T017,G02,G12,17:45,17:57,12,Retarde,401,40.1
J002822,2026-05-01,T007,G12,G01,21:45,21:45,0,A l'heure,318,67.42
J002823,2026-01-02,T002,G10,G08,05:12,05:12,0,A l'heure,363,53.24
J002824,2026-06-04,T033,G05,G06,09:21,09:24,3,Retarde,117,23.95
J002825,2026-04-12,T021,G03,G08,07:30,07:30,0,A l'heure,393,46.71
J002826,2025-10-05,T014,G15,G07,22:18,22:31,13,Retarde,489,99.28
J002827,2026-08-12,T027,G13,G15,20:15,20:15,0,A l'heure,305,45.98
J002828,2026-06-05,T037,G09,G15,13:45,13:45,0,A l'heure,87,18.12
J002829,2026-07-03,T017,G11,G08,07:21,07:21,0,A l'heure,325,42.93
J002830,2026-06-30,T027,G15,G04,06:00,06:11,11,Retarde,189,49.69
J002831,2025-11-30,T018,G12,G06,18:36,18:36,0,A l'heure,378,44.33
J002832,2026-01-12,T027,G09,G01,09:15,09:45,30,Retarde,182,40.66
J002833,2026-03-07,T004,G10,G13,07:18,07:25,7,Retarde,387,100.58
J002834,2026-04-24,T015,G07,G08,16:45,16:45,0,A l'heure,521,37.73
J002835,2025-09-07,T025,G13,G05,19:42,19:46,4,Retarde,324,65.25
J002836,2026-05-07,T002,G04,G01,11:21,11:21,0,A l'heure,224,80.06
J002837,2026-01-14,T017,G09,G01,11:15,11:15,0,A l'heure,210,42.6
J002838,2026-07-03,T037,G13,G05,07:15,07:31,16,Retarde,156,24.5
J002839,2026-04-02,T022,G10,G03,11:36,11:53,17,Retarde,511,37.59
J002840,2026-03-06,T030,G13,G10,05:48,05:48,0,A l'heure,101,18.45
J002841,2026-05-10,T003,G07,G04,15:18,15:18,0,A l'heure,311,76.62
J002842,2026-04-22,T039,G15,G13,08:21,08:27,6,Retarde,137,18.09
J002843,2026-03-13,T029,G08,G12,22:15,22:15,0,A l'heure,105,26.34
J002844,2026-07-17,T031,G08,G01,09:30,09:30,0,A l'heure,144,24.77
J002845,2026-05-26,T024,G13,G14,09:12,09:12,0,A l'heure,208,42.57
J002846,2026-06-09,T040,G07,G03,09:42,09:42,0,A l'heure,146,26.16
J002847,2026-04-17,T035,G13,G06,09:42,09:43,1,Retarde,118,23.13
J002848,2025-11-11,T005,G01,G11,06:24,07:14,50,Retarde,358,83.42
J002849,2026-01-17,T017,G13,G05,20:15,20:21,6,Retarde,629,29.17
J002850,2026-01-30,T035,G04,G13,05:00,05:10,10,Retarde,110,17.62
J002851,2026-03-25,T035,G14,G05,07:42,07:42,0,A l'heure,126,21.3
J002852,2026-07-11,T010,G15,G10,05:06,05:06,0,A l'heure,205,98.16
J002853,2025-11-15,T021,G10,G15,20:48,21:11,23,Retarde,448,39.85
J002854,2025-12-13,T005,G11,G03,17:21,17:21,0,A l'heure,290,98.06
J002855,2026-04-22,T017,G08,G15,13:54,13:54,0,A l'heure,338,36.31
J002856,2025-10-15,T032,G12,G13,19:30,19:30,0,A l'heure,165,14.45
J002857,2025-09-22,T025,G10,G12,22:54,22:54,0,A l'heure,120,40.66
J002858,2025-11-14,T033,G11,G13,09:06,09:06,0,A l'heure,126,21.43
J002859,2026-06-25,T030,G03,G13,18:45,18:47,2,Retarde,143,17.79
J002860,2026-02-19,T013,G07,G03,13:15,13:15,0,A l'heure,178,85.45
J002861,2026-07-06,T031,G09,G03,15:42,15:42,0,A l'heure,161,25.47
J002862,2026-06-03,T011,G11,G02,18:00,18:09,9,Retarde,271,92.02
J002863,2025-11-09,T011,G07,G15,19:21,19:21,0,A l'heure,464,76.8
J002864,2026-07-16,T035,G01,G09,17:30,17:32,2,Retarde,139,14.86
J002865,2026-02-27,T026,G05,G12,21:45,22:02,17,Retarde,228,34.34
J002866,2025-09-20,T034,G06,G10,09:21,09:21,0,A l'heure,122,24.66
J002867,2026-03-28,T006,G13,G06,11:48,11:48,0,A l'heure,448,60.05
J002868,2025-09-22,T012,G11,G03,12:48,12:58,10,Retarde,272,95.1
J002869,2025-11-12,T015,G09,G14,13:15,13:15,0,A l'heure,339,31.15
J002870,2025-09-07,T029,G10,G02,07:48,07:48,0,A l'heure,168,26.94
J002871,2026-03-29,T026,G07,G11,09:54,09:54,0,A l'heure,258,43.14
J002872,2025-10-03,T008,G08,G01,18:21,18:45,24,Retarde,361,75.24
J002873,2026-01-30,T025,G01,G08,15:18,,0,Annule,205,30.52
J002874,2026-02-21,T007,G07,G01,08:21,08:21,0,A l'heure,464,77.21
